id,pesq,stoi,si_sdr,seg_snr,dnsmos_ovrl,dnsmos_sig,dnsmos_bak,dnsmos_p808
p232_207,1.7194664478302002,0.8738634157696596,0.28974415666861913,-3.8472224326646773,2.8294762496355683,3.431225173829228,3.4167417429583207,2.9266717
p232_208,2.8869524002075195,0.7744402332175262,14.651754120468812,5.175793767689332,2.701389409708679,3.5059383048723443,3.039810280077049,3.3032668
p232_209,2.460902214050293,0.8111524660730206,9.969423216253976,2.6477805120039672,2.475148232860864,3.3365895607477514,2.8838291929822786,3.3391628
p232_210,2.005826473236084,0.9695409279708138,5.181482566165414,-0.18482340179272413,2.489484681417496,3.4036103299484104,2.7959792849756755,3.3443365
p232_211,1.2170825004577637,0.7828825850102601,-0.5557197253294002,-5.757838177397649,2.4966488710492305,3.3865898113264414,2.8089871453380786,2.8183503
p232_213,3.3660364151000977,0.9631794021304414,14.869776632612705,3.600215418749317,3.209037003386698,3.5777110269993,3.9427496868788463,3.7249227
p232_214,2.5926389694213867,0.9916051327318384,10.646662599389092,1.4975465749171246,2.996288743233103,3.5591063126255347,3.5088964942179817,3.4378064
p232_215,2.5858826637268066,0.9954953617892793,5.673200038513997,-0.3651305470879001,3.000847795254575,3.4524023944253037,3.712743594006926,3.451947
p232_216,1.710620641708374,0.9712255275524483,1.4239767311951161,-2.5401450425955536,2.6622021809331677,3.4688776918250426,3.0277433874946773,3.3429296
p232_217,2.691540241241455,0.889944102375073,15.134140358090454,6.564245349551705,2.7896789044252386,3.5678251393375255,3.1824854007295484,3.5458715
p232_218,1.8883469104766846,0.9211647811481466,10.884666194263186,4.363272920812903,2.5306028846275797,3.403947830291741,2.882670670153587,3.5385659
p232_219,1.5048036575317383,0.9201723695274794,6.616118040083359,1.688915068024185,2.6347414084328515,3.587135303002257,2.7857349962645266,3.05549
p232_220,1.2762446403503418,0.9237113510308065,1.665453090857192,-1.2998971558555439,2.7614133141204262,3.678526582198643,2.9337817793490024,2.8389726
p232_221,1.9175167083740234,0.989341436132589,17.006623412111253,8.05009780739145,2.9584903297335416,3.686099286872674,3.361551964546904,3.2306705
p232_223,1.9071218967437744,0.9033502393883928,10.691229412299206,1.705523756172979,2.6230816669687718,3.524374478484657,2.820099177056547,2.7238653
p232_224,1.6601190567016602,0.8917288525882594,5.816004842991731,-2.36095621415962,2.767754694674714,3.5033545568787687,3.235007414135477,2.8675501
p232_225,1.2877953052520752,0.8642144706588907,0.7010229548951236,-4.467535751964711,2.1898197562482844,3.174302360051803,2.304585291141822,2.5815375
p232_226,3.475329637527466,0.981707000142978,16.10141692248265,8.316456667699873,3.2911479073039778,3.6090754416970827,3.992400937316223,3.763331
p232_227,2.875932455062866,0.9989191580137542,11.563731430871192,4.991766147242877,2.993098913711122,3.4122219969819745,3.8269593850370476,3.5365734
p232_228,2.589099884033203,0.9695323084626184,5.388068096120127,-2.5038536273299745,2.7064699085791037,3.2553826011456386,3.499037794183347,3.3620148
p232_229,2.3789024353027344,0.9655309593240486,0.2679830872374077,-2.5966768414808,2.512919929946559,3.050919942936679,3.3661297465708473,3.3475623
p232_230,2.242384433746338,0.8931305439195469,15.857482717165672,5.539020607421422,2.9900392779054337,3.6818330376383837,3.3530323839489395,3.1656094
p232_231,2.392122268676758,0.9962244669262986,10.805146322747607,2.099742956363146,2.7092317860085364,3.494358807177687,3.130089961330976,3.1862738
p232_232,1.6785304546356201,0.9468802216275766,6.349288833477318,0.15572100658941862,2.6777755661911686,3.595164311196752,2.8228536106824573,3.3371942
p232_234,1.348954439163208,0.8081700338336932,0.13163923779507822,-5.251872016667048,2.3272019466421887,3.310361140660954,2.5431420380354415,2.873132
p232_235,3.1453466415405273,0.9976848515651962,16.730409842080746,10.419184204311078,3.3133799210018786,3.638685298449501,3.967445218567716,4.0320473
p232_236,2.8614342212677,0.9140133282768668,10.01296187997295,-0.5173144098118981,2.9797559211209177,3.510291041384179,3.6664102107272627,2.5565052
p232_237,2.992297649383545,0.9955535449247722,6.311343263417154,0.4134521005184438,3.1192930354281123,3.54466156411513,3.8038115386389406,3.9728894
p232_238,3.2810184955596924,0.9992419203160754,0.4900290549429932,-3.868422192598876,2.9324653002185,3.401666423555709,3.747197086637237,3.5101786
p232_239,1.7411587238311768,0.9832907182871,15.578532316920331,4.21963034611267,3.061801416646677,3.694232979365124,3.4890500444912282,3.1365886
p232_240,2.2098405361175537,0.9760370590058842,11.504247233454352,5.633279675345815,2.9239885828235406,3.6780179798280614,3.1983005573349867,3.5466728
p232_241,1.356745719909668,0.8351250202198766,5.071218564193759,-2.9451254907327553,1.1683420803863127,1.3420399529320537,1.1696579017339743,2.566666
p232_242,1.2582848072052002,0.7650582423295312,0.49970885456971736,-5.181120433093574,1.5913441557982941,2.763094854029318,1.508080239259855,2.3347855
p232_243,2.6295928955078125,0.9941335246408914,15.78176722544982,5.201983314087422,2.7784298415022683,3.5384248558908316,3.282357684505591,3.283391
p232_244,1.8844001293182373,0.9655499644126213,11.418946029482452,2.9273916322843387,2.7546078927670083,3.5331371130277436,3.143973249128239,3.08249
p232_245,1.6976163387298584,0.8752305649629332,5.38978912019353,-2.3254727806093367,2.8776971346513287,3.5054747133366795,3.2909285577793304,2.7547593
p232_246,1.3056429624557495,0.8849463724859025,1.0105369884755924,-4.218767535288714,1.141104798195634,1.3111258363831682,1.2424682168098902,2.8313863
p232_247,3.204423189163208,0.9560711359249929,15.223578621720964,4.2753325348371,2.9091130796496594,3.317221380955465,3.7807439446652515,3.6482534
p232_248,3.060197114944458,0.9711449647638101,11.613144281525788,6.365364785127839,3.0586209809552107,3.5319561415638376,3.66854007678186,3.510222
p232_249,2.177135705947876,0.9954857864500481,6.152425424003567,-0.4685940199995588,2.9708511731888776,3.462583747750265,3.706286054502531,3.5338335
p232_250,2.1658692359924316,0.9479583044722671,1.22830546815611,-2.0100169023057197,2.955008515325061,3.5573523373876013,3.441704521248412,3.6041198
p232_251,2.84173321723938,0.9755288894353604,16.28652947386351,8.38397629770034,3.1594837456640468,3.6572742719448668,3.6925633226414445,3.9704757
p232_252,2.355363368988037,0.9731543685701107,10.958247647922173,3.2224843296071537,2.874059609206592,3.5462624083069954,3.2338938623582747,3.151162
p232_253,1.5237421989440918,0.9053850587707176,6.367323398808851,0.3722944617779717,2.732032694084898,3.6521377701238813,2.9617781625478163,2.8744266
p232_254,1.2954868078231812,0.9023637869954955,1.316852990200592,-2.2184206812094818,2.687329780312483,3.4893280068662085,3.0461387833630607,2.8391488
p232_255,3.0681400299072266,0.9721663230582573,15.732638424423229,7.000432393021248,3.104963163607535,3.5878928290255745,3.7083341973163435,3.239593
p232_256,2.8858702182769775,0.9564739781472608,10.894170775807835,4.516013152992116,3.0929889531809365,3.643483138035539,3.6041616422076808,3.6138406
p232_257,2.3383877277374268,0.9969738313106261,5.334499017653975,-2.944277670538166,3.1173772740011203,3.6598230919067225,3.6127150810622557,2.9265013
p232_258,1.7144532203674316,0.9485035219921883,1.4052929146908482,-2.733965195837692,2.6184695894175354,3.432431441102648,3.0710565810065575,3.4123256
p232_259,2.554722785949707,0.9875371653550995,16.56922464439214,8.650934584958911,3.130248201057031,3.5185260513530525,3.7953161922454934,3.7069728
p232_260,1.759683609008789,0.9833091511167167,10.890225838712661,3.2666604123173344,2.4549582763481803,3.566389966427857,2.5265506033862177,2.8943484
p232_261,1.2947889566421509,0.8770883171463151,6.480235188588715,1.0230570834769577,2.060621871767918,3.3859729957621667,1.9924849431670737,2.8657084
p232_263,1.1397619247436523,0.785547603121844,1.5589651106214495,-1.827868629715169,2.032175935977195,3.3228092681511265,1.971041785163431,2.4630713
p232_264,2.7156856060028076,0.9942290960813079,16.63054464257623,9.572266302876146,3.113319588615365,3.659279933313011,3.5970903451151988,3.5213997
p232_265,1.7888240814208984,0.9428363865660627,10.781454257594568,0.960708050411471,2.8881424181670146,3.6925768361251876,3.2026154106205778,3.0814345
p232_266,1.818060040473938,0.9282706206397671,6.230628471309596,-0.520962922818299,2.9478476502314406,3.657565621599091,3.2707211500617865,3.1173093
p232_267,1.2003730535507202,0.8840415329343598,1.7276319538810956,-2.8260929212796277,1.560519986799752,2.3224851737042784,1.6430967562527767,2.7389376
p232_268,3.679806709289551,0.9888797519301137,15.944160059088553,7.818454520889976,3.193332061792549,3.525674784664035,3.949753718452333,3.6086946
p232_269,3.132768392562866,0.9880242984785484,11.489299344723882,6.680900452750346,3.141124517235749,3.5668789747390828,3.788153101320323,3.7165341
p232_270,2.802649974822998,0.9711045916567059,6.499115923444481,1.6346099996377332,3.1590014706266913,3.6114222305066677,3.758681529453451,3.6882665
p232_271,2.3496689796447754,0.9670072983138268,1.4354409797749212,-3.0781092465938698,2.884337084389266,3.4303506159544006,3.5424008802819325,3.4360762
p232_272,2.8684089183807373,0.9163305016873077,15.93379348244234,11.174655078802441,2.9113124841668094,3.57151177133252,3.386621776394949,3.5786564
p232_273,2.135064125061035,0.9519100741421765,10.722568224012432,2.5285292804980872,2.8666613963312417,3.639513894741234,3.1781746661599963,3.3379953
p232_274,1.6639859676361084,0.8948894284393794,6.422198878931097,1.4403684676049198,2.3993605215777323,3.4120438074879984,2.5362664229815013,3.203601
p232_275,1.3067626953125,0.8982922291684219,1.5124094320548749,-1.5792337243351966,2.3383390752835123,3.4832605351470307,2.398464518464171,2.682307
p232_276,3.231995105743408,0.9948002857267413,16.310050737298322,7.884561035061346,2.957680711929739,3.6693953842214704,3.351294681344749,3.616797
p232_277,2.335886001586914,0.9495105885139673,11.47406048250244,3.686425319305069,3.1173587441623076,3.5844290750328334,3.7027252139786397,3.399864
p232_278,3.225085496902466,0.9865747966558167,5.564012218748859,-1.3870748869833067,3.1516981195920626,3.55781315387363,3.8679963580780417,3.408773
p232_279,1.2334383726119995,0.7915634366473454,0.8677710337584466,-3.9782366599100025,2.0608347553203603,3.235342033684459,2.151007388482404,2.3980463
p232_280,1.6737174987792969,0.911539425341554,16.304390221730007,7.103480255072736,2.5742668305581002,3.6052057693891,2.6639289799439054,3.199516
p232_281,1.615173101425171,0.8086831104748032,9.78768737618561,-1.2842184632388172,2.2901834502360763,3.409788047200653,2.39447413184127,2.8760598
p232_282,2.0556633472442627,0.9580152547583142,6.641443035518931,4.758067489056365,2.9382529876856656,3.6967008290373387,3.204877327249295,3.303371
p232_283,1.2438085079193115,0.7623112511293174,0.46656776062911753,-4.509583319723399,1.3633459302891804,2.0120160561231297,1.3502407701035275,2.5727255
p232_284,2.6134755611419678,0.9938923692787485,16.37253702652652,5.388694845950066,3.0940555026379415,3.70883131830729,3.5413953263761386,3.4216106
p232_285,2.1486105918884277,0.9270809849197286,10.525215511855714,1.3460604165329904,2.4409237507009474,3.39999089240792,2.7514368359593933,2.923887
p232_286,1.5705469846725464,0.9109764042350426,5.948129283843447,-1.7084329600864123,2.475931559703988,3.421482964080277,2.720677451354176,2.7159734
p232_287,1.3407175540924072,0.8904490875190139,0.853413430407417,-3.9654993544516364,2.4232383403310473,3.431682313329967,2.5642230434997524,2.5112484
p232_288,3.447331666946411,0.9877457533199077,15.451684515545963,4.492438861151002,2.968476305919439,3.393295947001249,3.715233835109606,3.2220578
p232_289,3.418950080871582,0.9994090453088742,11.472788585565139,4.4978772482411715,3.3005723408667125,3.621552150939164,4.0384295359064595,3.55106
p232_290,2.8956620693206787,0.9952438552154877,4.767836624625847,-2.566618352469021,2.882036813666301,3.4849602772296313,3.454598948107466,3.4606411
p232_291,2.200190305709839,0.9977534812545179,0.5603448537636064,-4.960342221612221,3.002973222428169,3.503407160921387,3.699946370098515,3.3557563
p232_292,2.7943873405456543,0.9939359187556416,15.126009380542326,3.188525578871683,3.1359716944541196,3.64787638033717,3.599129471957416,3.4053106
p232_293,1.971666693687439,0.9564976830185055,11.618144023275011,4.835077807625035,2.698975114451903,3.550493012185285,2.959355995395091,3.073482
p232_294,1.6970515251159668,0.93171275946339,6.500173320293365,1.384458751008738,2.7728580517963692,3.563405161807748,3.0259783953286954,3.4402966
p232_295,1.3354183435440063,0.8780885228531303,1.4623956603229051,-1.5448069174426586,2.217591487187056,3.270428265651861,2.340145327705994,2.879385
p232_296,2.9812211990356445,0.9506107021544593,15.99803829653457,6.796508730457376,2.997786261614818,3.650944724353871,3.421914756099341,3.2069151
p232_297,3.2737081050872803,0.9414476463864062,10.99943686509198,3.487387438567887,3.2764534067365543,3.599065043209269,4.027294325977473,3.509293
p232_298,2.1187500953674316,0.9441783552850466,5.190713687083813,-2.5448758748138456,2.5864729646287428,3.400362130136512,3.043595168147076,2.7406037
p232_299,2.4820125102996826,0.9065321159543096,0.28056599102105845,-3.4788060686861475,3.00247192594491,3.585311213827119,3.498405746235641,3.5140157
p232_300,2.2618021965026855,0.889762180402399,15.254001385000615,2.095236757758436,2.7940965018844923,3.6013835154299385,3.075793452426398,3.2488403
p232_301,1.9232370853424072,0.9702966980663894,10.288593934230054,1.4433033318250534,2.801135254321554,3.621449540079892,3.0813107897793106,3.287788
p232_302,1.2711613178253174,0.7116490673498156,5.295524580818598,-2.761076822119449,1.2162856482521114,1.3871412514340604,1.143310376815697,2.662591
p232_303,1.1675071716308594,0.8076947318241318,1.7411844955563884,-2.6632772777652014,1.127742721275292,1.2720732032994115,1.1680324491549219,2.6983707
p232_305,2.047377824783325,0.9372111925906971,15.963507069681889,3.3893810130581032,2.539233733441869,3.460485952069664,2.8552604052084485,2.347577
p232_306,1.570385217666626,0.8573599185055187,10.778512968890661,1.1381420803340523,1.3766480582675265,1.8839786054023833,1.5112579786560731,2.6712437
p232_307,1.190855860710144,0.88967582484443,7.149745923910425,-0.5337637832267774,1.743112080869224,2.706226658115458,1.7513812811004819,2.5364769
p232_308,1.353307843208313,0.7988949618632091,0.31722471819589454,-3.77328048317589,1.6307187819656306,2.742122628541111,1.6713420473930216,2.4063766
p232_309,3.6491715908050537,0.9821502686879373,16.238422830029062,10.031600673591315,3.1804781810435983,3.4974542932574026,4.019366698745704,3.7746885
p232_310,2.5961802005767822,0.9402737160737394,10.00401927289861,1.1510410964180213,2.8518459904925173,3.3645185708848704,3.566955907885311,3.2888923
p232_311,2.7605621814727783,0.957750821541249,5.678161693504204,0.4406704459233062,3.0583349952478858,3.4609471745432656,3.850362564061956,3.4782178
p232_312,2.033060073852539,0.9590879678093739,1.3773358643785973,-1.2909948532669442,2.643157911210296,3.383931891091386,3.177992055366018,2.9391959
p232_313,2.6741907596588135,0.9534331344306154,15.946509822963396,5.979013701545457,2.877151866105646,3.5867104219106003,3.2571682489364244,3.4658816
p232_314,1.6888375282287598,0.9233829872677577,10.616150468184491,1.1937655809685577,2.7505303091875177,3.473593716673013,3.1215940056522595,2.8980966
p232_315,1.9059603214263916,0.8638188967198911,5.09640794411821,-1.8868393228722082,2.725100390492558,3.5293196141931364,3.020825424016854,3.3513603
p232_316,1.1448895931243896,0.7607226036255073,0.38249583786673974,-4.7617388860675485,2.487677579850974,3.4643744170752377,2.675196599446711,2.6829479
p232_317,3.282745122909546,0.9938107354375962,15.987948140377084,6.545357270191755,3.1834163012638395,3.642163273061647,3.7009625848787246,3.7108786
p232_318,2.8254048824310303,0.9912129744207822,11.17807045241028,4.234728615697083,2.8752673420212607,3.473515010326883,3.4994790200826285,3.7369103
p232_319,3.0320115089416504,0.9711831043894225,6.2314735157310945,1.4725492563898663,3.1293604151777843,3.663879031062633,3.601927898145847,3.3662355
p232_320,1.9147875308990479,0.9118480262884762,0.8336085000303467,-1.9271360202622971,2.7993745322219983,3.363748709562184,3.407604923083029,3.4603117
p232_321,2.3667969703674316,0.9911137723068706,16.301259341155895,9.346722439774272,3.164014629281609,3.6582341609184903,3.6140128018254805,3.481064
p232_322,1.5833730697631836,0.9210671032920467,11.371756354702129,1.8394969338775786,2.5784401010544484,3.432451746341168,2.790084798052127,3.1390889
p232_323,1.3515375852584839,0.9253695891734869,6.01950438300303,-0.06450479380293343,2.2113523592491013,3.408567620094253,2.211283196260367,2.6989663
p232_324,1.2865809202194214,0.8965118235866252,1.2731686145567054,-1.4735073597999129,1.698772381953197,2.6582398780004035,1.788235372985328,2.5660408
p232_325,2.2490999698638916,0.9750375198353404,15.371697176329487,1.8404178976562162,2.83885046269221,3.4633069549026203,3.3562588030523415,2.8891976
p232_326,1.9580504894256592,0.8499071008955716,10.454408019859029,0.8060144713546313,2.5738073337382423,3.5786022528077077,2.6548786464486938,2.7454205
p232_327,1.5833483934402466,0.9586087573617452,6.230984751806367,-0.5259750855924474,2.766630962540396,3.5911221469065717,3.0570906694496314,2.671392
p232_328,1.2238471508026123,0.8356358985573817,1.2915616543335435,-3.425607434693197,1.2505987211653975,1.7077033922326992,1.3174518678519767,2.7639506
p232_329,3.224350690841675,0.9995520651670887,15.800905506196814,5.4456809827243795,3.0465449254377606,3.3923141288913694,3.889207452187461,3.4150226
p232_330,2.653493881225586,0.9750822535488816,10.364761803854815,1.5284925236563538,2.9855545200599107,3.3388842916701833,3.911850300315844,3.6407764
p232_331,2.976388931274414,0.9808528497409077,5.8800862305969375,13.625089042826742,2.630076717397637,3.2909688879047096,3.239956040748527,3.6032991
p232_332,2.259061813354492,0.9965541785580757,0.6380875868831835,-3.5333337891052357,2.849448419525037,3.4632604535962024,3.3794462006667425,3.3281424
p232_333,2.8248093128204346,0.9169722280400112,15.557412470970217,5.297208756278596,2.7241013611595672,3.418744570958559,3.19110404304044,3.2294185
p232_334,2.1117215156555176,0.9789274837540443,11.490609234658663,3.9447952837213394,2.81465673493483,3.5798697815764897,3.11539127074316,3.2784634
p232_335,1.396935224533081,0.9045940450967521,5.857495581101818,-0.3778700679489769,2.659921187341413,3.607784589411693,2.8526698526091416,2.7245996
p232_336,1.2926905155181885,0.876297873772021,0.8459142428226181,-3.7177411465381227,2.5864070019606986,3.4372279036250686,2.9321971851561885,2.7269979
p232_337,3.4163827896118164,0.9971887274043253,16.419418686633236,8.435562725932012,3.130416459729887,3.645398462310192,3.639656002123112,3.7314897
p232_338,2.4965124130249023,0.9933935074287777,11.076480757123903,3.4925606405238216,3.08641327878322,3.4804573080094707,3.896418785665862,3.5516453
p232_339,3.036977529525757,0.9970054497646323,4.66497113655855,-2.746322812032016,2.948972141659453,3.3927700739725424,3.7535584868833407,2.9300835
p232_340,1.9683334827423096,0.9544039018137712,-0.1898687246084126,-4.945686831936949,2.6881407544854685,3.3219866971537932,3.344668421050817,3.0301409
p232_341,1.766688346862793,0.9389408186799991,16.338494431267407,4.8544523452011346,2.8075365441412012,3.514108081541407,3.2561349767079006,3.2891483
p232_342,1.2973923683166504,0.8894897513862021,11.414773358325165,4.55285216431757,2.2894649756860703,3.4375099773155116,2.215651020447006,2.8758435
p232_343,1.295823574066162,0.8771548921333064,6.178646404177133,-0.4879207287777499,2.3223341388076664,3.487420254033028,2.319659137187046,2.8944576
p232_344,1.1913036108016968,0.7930288662599819,0.2914583767772885,-4.130266235857331,1.3319808570234957,1.8659411213706674,1.4115875106310483,2.4572809
p232_346,2.6682660579681396,0.9524905273378492,15.866041693126519,4.913549171317881,3.0435876428600626,3.578714794063437,3.552095780349111,3.556976
p232_347,1.9211077690124512,0.9869855798635414,11.69058128761057,3.753283254411409,2.79164495653297,3.5623957836871276,3.1846545725364916,3.3520494
p232_348,1.456662893295288,0.9201917357013506,6.371246228493969,0.9467920531880735,2.2286663172534333,3.3970381906500378,2.2197175945861414,2.7714767
p232_349,1.2733737230300903,0.9135586230233704,1.401779209262688,-2.47438400365521,2.5642670789825504,3.4878276711821026,2.7482578152033628,2.762112
p232_350,4.307923316955566,0.9914664940154169,15.36863312322797,12.724873659603073,3.07610721932392,3.3618474771084736,4.025587480672161,3.8001685
p232_351,3.208263874053955,0.9735061258018173,10.52662059939292,1.6490249644998036,3.0635013479231388,3.4625639441565497,3.811902317445702,3.32234
p232_352,2.773339033126831,0.9868721472924095,5.711773355415283,-0.7370424251099887,3.060224062418334,3.6024113536105182,3.6594057096256187,3.147181
p232_353,2.239328145980835,0.9924087929087674,1.0465669677969407,-3.0344847288823167,2.8967436608259933,3.4769443360127754,3.4699906434074457,3.406589
p232_354,2.7868151664733887,0.8685426527603809,15.42103938092793,6.925390092629773,2.732137505893892,3.541400636696413,3.1002111706745263,3.0842807
p232_355,2.049862861633301,0.9800230567447549,11.514977214455635,5.449860393850345,2.812052167714311,3.6810266863646235,2.994561365408264,3.6657703
p232_356,1.53843092918396,0.9379032981849034,6.506607145596847,0.8038513355853277,2.830260660653418,3.6596393558978555,3.0577558298507066,3.0417354
p232_357,1.5507137775421143,0.9576482824552376,1.0630189263640553,-1.5707344216261205,2.6736845025762324,3.459919763130945,3.015408936050885,3.272834
p232_358,2.951568603515625,0.9070361850784505,15.518577721008347,5.394468278820989,3.2103482022254615,3.533611432419316,3.984585664655823,3.230769
p232_359,3.1729607582092285,0.8856162240739602,9.977597830971542,1.8524004917163401,3.1231545532362954,3.5636483019023215,3.802574401840505,3.404726
p232_360,1.9003918170928955,0.9316281431528247,6.347269256195608,1.8576191775652446,2.6966174691917466,3.5241138893423325,2.976996136100985,3.7239861
p232_361,2.6345319747924805,0.9974530756403895,0.4535391818593285,-3.79304414307491,3.151867774118486,3.6066762259833145,3.848046659638687,3.4077113
p232_362,2.0069632530212402,0.9904656150415714,16.388461845766276,8.047339611520266,3.034729228280095,3.609518766946623,3.5005123485144054,3.5654783
p232_363,1.8967018127441406,0.972313497391526,11.601049156194074,4.504912266704325,2.8929357882190936,3.6710563964748246,3.127205177956784,3.4475873
p232_364,1.5705947875976562,0.9701917165233975,6.10296871981649,0.7398660171690571,2.2614308387553517,3.321715982803295,2.428898729249302,2.808056
p232_365,1.4565025568008423,0.860377358088952,0.9226384858573968,-3.209032915286006,2.1495050416439474,3.1583871344115764,2.3618918374573172,2.773291
p232_366,2.2673563957214355,0.9918500382071098,15.823546662684967,5.530653737644316,2.762143613488652,3.45800928725269,3.298333132193934,3.4456425
p232_367,1.8503665924072266,0.8788986223118375,10.635092719197274,1.5958177956100448,2.72247626780171,3.5540536301136507,3.1222033187705414,3.1719425
p232_368,2.0140085220336914,0.8881816601291411,5.862997723239429,-0.39636924716768945,2.5623801275003095,3.4313388264169746,2.8318035902120715,2.9403088
p232_369,1.3231714963912964,0.9444481646405924,1.6478977112991722,-1.8743821859877345,2.3018144104235994,3.2055082385639144,2.576465408233764,2.921963
p232_370,3.0171890258789062,0.9751400741860963,15.327239120435053,5.655700132040288,2.7798905063568093,3.128355889382693,3.8442170423114637,3.6392298
p232_371,2.7685461044311523,0.9987286948446708,10.539229365650641,2.4091596063634664,3.0499607338058032,3.423841170829827,3.8230201117045715,3.30545
p232_372,2.166707992553711,0.9240332547597413,6.57796851790579,1.3242199403907362,2.7952667284637496,3.3888814223469477,3.3808207077232386,3.5958366
p232_373,2.634941577911377,0.9969177362829326,1.5440423775268646,-1.2287041665405414,2.9327668635436157,3.5204483215191393,3.473254252872655,3.6134722
p232_374,2.30532169342041,0.9864852182538267,16.431904500184718,7.288655474892869,3.022032884224334,3.719292334939487,3.3594074966974423,3.1914983
p232_375,2.15750789642334,0.9867127410730517,11.216277054802056,3.2035085329639146,2.9777084914253353,3.6837771868141727,3.2894312411847664,3.182613
p232_377,1.8992695808410645,0.9754360968140332,6.408499893118345,0.844934862869062,2.727988041838903,3.4826380938194497,3.1945363668096913,3.5187607
p232_378,1.3620634078979492,0.9541523806085215,1.5957589246992905,-1.9220473716529132,2.433496757228588,3.3443666749825227,2.7471896671313116,2.8840287
p232_379,3.0698111057281494,0.9804956266257676,16.259740182597447,6.805112702884465,3.058216245756179,3.6298131284217705,3.510610934542824,3.7820132
p232_380,2.2611083984375,0.9770401767597253,11.45927607243343,5.401168350204493,3.190613225506136,3.708715578284095,3.6394250644500605,3.3986573
p232_381,2.213405132293701,0.9482458538774753,5.830068510007564,-0.5521730478202741,2.93972463576588,3.6103433363487247,3.398101197169215,3.1614654
p232_382,3.0272984504699707,0.9234431967974306,0.7288536129832814,-2.532049906655308,3.000851014942947,3.5212936527096232,3.641730324064241,3.401101
p232_383,1.8015928268432617,0.9896115595447217,15.407179005126137,2.7246651431375515,2.934326335897637,3.688824967247609,3.268457954649891,3.0203168
p232_384,1.8543469905853271,0.8551066151580777,10.589505849591433,2.210672760057369,2.4938754055680397,3.4473497805862316,2.789099687551983,2.7160401
p232_385,1.6735219955444336,0.8784662127656853,6.4026252233360115,0.6606386105071407,2.65569914501424,3.565502793981704,2.890218202014893,3.1779938
p232_386,1.2111756801605225,0.7414471428242989,0.9954705236208082,-3.921561880477919,1.2379123433099295,1.5461036046245025,1.2243416240438167,2.520622
p232_387,2.6064324378967285,0.9842624873279844,16.54223519386595,7.755595430166143,3.0489113945576407,3.6935693623813655,3.443856735145887,3.1886108
p232_388,1.484804391860962,0.8372866256963323,11.781434077063068,3.674570426202414,1.518645802349693,2.3695445162180633,1.587138760350298,2.7609353
p232_389,1.258253812789917,0.9241112170768755,6.5998681507374055,-1.0133848329936936,2.713940196355059,3.4964430641731754,3.1385716001212076,2.658341
p232_390,1.3160467147827148,0.8906546409993106,0.7185092883766755,-2.9055296365901944,2.0387939291628294,2.77856341521682,2.1908022630981394,2.5960412
p232_391,3.533252239227295,0.9921258180439927,15.538932899291487,5.708492500944934,2.9492267282707614,3.3043446187114673,3.8505507154674126,3.2791276
p232_392,3.461238384246826,0.9676149241664215,11.562330025951013,5.416875776091819,3.118339270265041,3.543091916275639,3.828673247390547,3.4844391
p232_393,2.8665337562561035,0.9989327598039194,6.552531609809803,0.4020276536917936,3.1749251690778384,3.5040413191624182,3.9781064425883965,3.4501235
p232_394,2.3222134113311768,0.9971687989767689,1.5211124191129353,-2.0512911102730507,2.971818227075241,3.573663219961493,3.4438568484002055,3.4151385
p232_396,2.168114185333252,0.9499010166918976,15.65623270889467,6.498792204634516,2.9457600123887255,3.5915244471406695,3.3995873339884417,3.1736207
p232_397,2.4970993995666504,0.99666337229278,11.488147006379608,5.129045177135297,3.054817776509225,3.6346888444591516,3.485307731442818,3.4141445
p232_398,1.7317612171173096,0.9591499341307584,6.482521041833217,1.196763934820188,2.70033163806138,3.5778814374713637,2.894057882930057,3.2884302
p232_399,1.3595049381256104,0.8811328448513465,1.0482086396977108,-3.031515359959586,2.5676495001552575,3.4730792957449776,2.800201394333056,2.599735
p232_400,3.140673875808716,0.9995959387729918,16.326188327595446,8.16401391026211,2.9144239275187145,3.2307484567196387,3.9182137905833896,3.4584289
p232_402,1.868096113204956,0.9537416349305788,5.729521332541479,-1.2270150702527363,2.5641423924719087,3.370221446785903,2.991516493446573,2.9564157
p232_403,1.375624179840088,0.9370195173435625,11.706258977352157,2.7971765589995012,3.203778143746671,3.687343753814368,3.6967500616078257,2.8353221
p232_404,2.251978635787964,0.9816430480443332,15.576824993733096,4.0369339925924725,2.8614596862259543,3.4202738243670257,3.4788471571585733,3.2506099
p232_405,1.8824083805084229,0.9660888313810597,6.237276291994471,3.3495140840885527,2.944286022060891,3.5741185398956596,3.4662869354338675,3.6286795
p232_407,1.222794771194458,0.7523707745238521,0.27366777970357614,-3.5694785748317233,1.2825649534196972,1.7613315566951315,1.4461004698296698,2.2871351
p232_409,1.2863763570785522,0.8780168139134839,1.322794885559321,-3.693175169579247,2.4555944296485164,3.5171212410994235,2.5779650500747118,2.8666708
p232_410,2.067282199859619,0.9489740455067553,6.540019711919304,2.606538594443089,2.90746411359912,3.5271587741871984,3.3739090436124193,3.2375736
p232_411,2.8397700786590576,0.9719841661155499,14.654875907440147,3.47026419130683,2.993576508424829,3.3386199085016224,3.918826261316689,3.5286212
p232_412,1.7910966873168945,0.938899083649736,11.647520874152502,5.995516807324608,2.8685624337117153,3.622231265034572,3.19486491573681,3.4245353
